CURSO_ACADEMICO;NOMBRE_PROGRAMA_MOVILIDAD;NOMBRE_AREA_ESTUDIOS_MOV;CENTRO;IN_OUT;NOMBRE_IDIOMA_NIVEL_MOVILIDAD;PAIS_UNIVERSIDAD_ACUERDO;UNIVERSIDAD_ACUERDO;PLAZAS_OFERTADAS_ALUMNOS;PLAZAS_ASIGNADAS_ALUMNOS_OUT;FECHA_ACTUALIZACION
2023;ERASMUS;0313 - Psicología;Facultad de Ciencias Sociales y Humanas de Teruel;OUT;INGLÉS - B1 (Nivel intermedio);Francia;Université De Haute-Bretagne (Rennes Ii) (Francia);2;0;25/08/2024
2023;ERASMUS;0313 - Psicología;Facultad de Ciencias Sociales y Humanas de Teruel;OUT;INGLÉS - B1 (Nivel intermedio);Holanda;Radboud Universiteit Nijmegen (Holanda);2;0;25/08/2024
2023;ERASMUS;0313 - Psicología;Facultad de Ciencias Sociales y Humanas de Teruel;OUT;INGLÉS - B1 (Nivel intermedio);Italia;Università Degli Studi Di Roma 'La Sapienza' (Italia);7;2;25/08/2024
2023;ERASMUS;0313 - Psicología;Facultad de Ciencias Sociales y Humanas de Teruel;OUT;INGLÉS - B1 (Nivel intermedio);Italia;Università Degli Studi Di Cagliari (Italia);2;1;25/08/2024
2023;ERASMUS;0313 - Psicología;Facultad de Ciencias Sociales y Humanas de Teruel;OUT;INGLÉS - B1 (Nivel intermedio);Italia;Università Degli Studi Di Perugia (Italia);2;4;25/08/2024
2023;ERASMUS;0313 - Psicología;Facultad de Ciencias Sociales y Humanas de Teruel;OUT;INGLÉS - B1 (Nivel intermedio);Italia;Università Degli Studi Di Firenze (Italia);2;0;25/08/2024
2023;ERASMUS;0313 - Psicología;Facultad de Ciencias Sociales y Humanas de Teruel;OUT;INGLÉS - B1 (Nivel intermedio);Italia;Università Degli Studi Di Torino (Italia);5;5;25/08/2024
2023;ERASMUS;0313 - Psicología;Facultad de Ciencias Sociales y Humanas de Teruel;OUT;INGLÉS - B1 (Nivel intermedio);Macedonia;International Balkan University (Macedonia);3;0;25/08/2024
2023;ERASMUS;0313 - Psicología;Facultad de Ciencias Sociales y Humanas de Teruel;OUT;INGLÉS - B1 (Nivel intermedio);Polonia;Katolicki Uniwersytet Lubelski (Polonia);2;2;25/08/2024
2023;ERASMUS;0313 - Psicología;Facultad de Ciencias Sociales y Humanas de Teruel;OUT;INGLÉS - B1 (Nivel intermedio);Portugal;Universidade Do Algarve (Portugal);6;0;25/08/2024
2023;ERASMUS;0313 - Psicología;Facultad de Ciencias Sociales y Humanas de Teruel;OUT;INGLÉS - B1 (Nivel intermedio);Portugal;Universidade Da Maia-Umaia (Portugal);2;0;25/08/2024
2023;ERASMUS;0313 - Psicología;Facultad de Ciencias Sociales y Humanas de Teruel;OUT;INGLÉS - B1 (Nivel intermedio);Portugal;Universidade De Coimbra (Portugal);2;2;25/08/2024
2023;ERASMUS;0313 - Psicología;Facultad de Ciencias Sociales y Humanas de Teruel;OUT;INGLÉS - B1 (Nivel intermedio);Turquía;Bahçesehir University (Turquía);2;0;25/08/2024
2023;ERASMUS;0313 - Psicología;Facultad de Ciencias Sociales y Humanas de Teruel;OUT;INGLÉS - B1 (Nivel intermedio);Turquía;Yasar University (Turquía);2;0;25/08/2024
2023;ERASMUS;0313 - Psicología;Facultad de Ciencias Sociales y Humanas de Teruel;OUT;INGLÉS - B2 (Nivel avanzado);Alemania;Universität Bielefeld (Alemania);2;0;25/08/2024
2023;ERASMUS;0313 - Psicología;Facultad de Ciencias Sociales y Humanas de Teruel;OUT;INGLÉS - B2 (Nivel avanzado);Bélgica;Thomas More University Of Applied Sciences (Bélgica);2;0;25/08/2024
2023;ERASMUS;0313 - Psicología;Facultad de Ciencias Sociales y Humanas de Teruel;OUT;INGLÉS - B2 (Nivel avanzado);Dinamarca;Roskilde Universitetscenter (Dinamarca);2;0;25/08/2024
2023;ERASMUS;0313 - Psicología;Facultad de Ciencias Sociales y Humanas de Teruel;OUT;INGLÉS - B2 (Nivel avanzado);Holanda;Maastricht University (Holanda);2;2;25/08/2024
2023;ERASMUS;0313 - Psicología;Facultad de Ciencias Sociales y Humanas de Teruel;OUT;INGLÉS - B2 (Nivel avanzado);Irlanda (Eire);University Of Limerick (Irlanda (Eire));2;1;25/08/2024
2023;ERASMUS;0313 - Psicología;Facultad de Ciencias Sociales y Humanas de Teruel;OUT;INGLÉS - B2 (Nivel avanzado);Letonia;Latvijas Universitáte (Letonia);2;0;25/08/2024
2023;ERASMUS;0313 - Psicología;Facultad de Ciencias Sociales y Humanas de Teruel;OUT;INGLÉS - B2 (Nivel avanzado);Lituania;Vilnius University (Lituania);2;0;25/08/2024
2023;ERASMUS;0313 - Psicología;Facultad de Ciencias Sociales y Humanas de Teruel;OUT;INGLÉS - B2 (Nivel avanzado);Portugal;Universidade Fernando Pessoa (Portugal);2;1;25/08/2024
2023;ERASMUS;0313 - Psicología;Facultad de Ciencias Sociales y Humanas de Teruel;OUT;INGLÉS - B2 (Nivel avanzado);Portugal;Universidade Do Minho (Portugal);1;0;25/08/2024
2023;ERASMUS;0313 - Psicología;Facultad de Ciencias Sociales y Humanas de Teruel;OUT;INGLÉS - B2 (Nivel avanzado);Rumanía;Universitatea Din Bucuresti (Rumanía);2;0;25/08/2024
2023;ERASMUS;0313 - Psicología;Facultad de Ciencias Sociales y Humanas de Teruel;OUT;ITALIANO - A2 (Nivel básico avanzado);Italia;Università Degli Studi Di Bologna (Italia);2;2;25/08/2024
2023;ERASMUS;0313 - Psicología;Facultad de Ciencias Sociales y Humanas de Teruel;OUT;ITALIANO - B1 (Nivel intermedio);Italia;Università Degli Studi Di Milano-Bicocca (Italia);2;1;25/08/2024
2023;ERASMUS;0313 - Psicología;Facultad de Ciencias Sociales y Humanas de Teruel;OUT;ITALIANO - B1 (Nivel intermedio);Italia;Università Degli Studi Di Torino (Italia);3;5;25/08/2024
2023;ERASMUS;0313 - Psicología;Facultad de Ciencias Sociales y Humanas de Teruel;OUT;PORTUGUÉS - A2 (Nivel básico avanzado);Portugal;Universidade De Lisboa (Portugal);1;0;25/08/2024
2023;ERASMUS;0313 - Psicología;Facultad de Ciencias Sociales y Humanas de Teruel;OUT;PORTUGUÉS - B1 (Nivel intermedio);Portugal;Universidade Do Minho (Portugal);1;0;25/08/2024
2023;ERASMUS;0313 - Psicología;Facultad de Ciencias Sociales y Humanas de Teruel;OUT;PORTUGUÉS - B1 (Nivel intermedio);Portugal;Universidade De Aveiro (Portugal);2;2;25/08/2024
2023;ERASMUS;0313 - Psicología;Facultad de Ciencias Sociales y Humanas de Teruel;OUT;PORTUGUÉS - B1 (Nivel intermedio);Portugal;Universidade De Évora (Portugal);2;0;25/08/2024
2023;ERASMUS;0313 - Psicología;Facultad de Ciencias Sociales y Humanas de Teruel;OUT;PORTUGUÉS - B1 (Nivel intermedio);Portugal;Instituto Superior De Psicología Aplicada (Portugal);2;0;25/08/2024
2023;ERASMUS;0313 - Psicología;Facultad de Ciencias Sociales y Humanas de Teruel;OUT;PORTUGUÉS - B1 (Nivel intermedio);Portugal;Universidade Da Beira Interior (Portugal);2;0;25/08/2024
2023;ERASMUS;0314-Sociología y estudios culturales;Facultad de Ciencias Sociales y del Trabajo;IN;No Informado;Francia;Université De Bordeaux (Francia);2;0;25/08/2024
2023;ERASMUS;0314-Sociología y estudios culturales;Facultad de Ciencias Sociales y del Trabajo;IN;No Informado;Rumanía;Universitatea De Vest Din Timísoara (Rumanía);3;0;25/08/2024
2023;ERASMUS;0314-Sociología y estudios culturales;Facultad de Ciencias Sociales y del Trabajo;OUT;FRANCÉS - B1 (Nivel intermedio);Francia;Université De Bordeaux (Francia);2;0;25/08/2024
2023;ERASMUS;0314-Sociología y estudios culturales;Facultad de Ciencias Sociales y del Trabajo;OUT;OTROS - B1 (Nivel intermedio);Rumanía;Universitatea De Vest Din Timísoara (Rumanía);3;0;25/08/2024
2023;ERASMUS;0314-Sociología y estudios culturales;Facultad de Economía y Empresa;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Università Degli Studi Di Genova (Italia);2;0;25/08/2024
2023;ERASMUS;0314-Sociología y estudios culturales;Facultad de Economía y Empresa;OUT;ITALIANO - B1 (Nivel intermedio);Italia;Università Degli Studi Di Genova (Italia);2;0;25/08/2024
2023;ERASMUS;0321-Periodismo y cobertura informativa;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Alemania;Universität Zu Köln (Alemania);2;0;25/08/2024
2023;ERASMUS;0321-Periodismo y cobertura informativa;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Alemania;Universität Regensburg (Alemania);2;0;25/08/2024
2023;ERASMUS;0321-Periodismo y cobertura informativa;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Alemania;Friedrich-Schiller-Universität Jena (Alemania);2;0;25/08/2024
2023;ERASMUS;0321-Periodismo y cobertura informativa;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Bélgica;Université Libre De Bruxelles (Bélgica);2;0;25/08/2024
2023;ERASMUS;0321-Periodismo y cobertura informativa;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Bélgica;Université De Liege (Bélgica);2;0;25/08/2024
2023;ERASMUS;0321-Periodismo y cobertura informativa;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Francia;Université De Picardie Jules Verne (Francia);2;0;25/08/2024
2023;ERASMUS;0321-Periodismo y cobertura informativa;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Francia;Université Bordeaux Montaigne (Francia);1;0;25/08/2024
2023;ERASMUS;0321-Periodismo y cobertura informativa;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Università Degli Studi Di Milano (Italia);1;0;25/08/2024
2023;ERASMUS;0321-Periodismo y cobertura informativa;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Università Degli Studi Di Verona (Italia);5;0;25/08/2024
2023;ERASMUS;0321-Periodismo y cobertura informativa;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Università Degli Studi Di Macerata (Italia);2;0;25/08/2024
2023;ERASMUS;0321-Periodismo y cobertura informativa;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Università Degli Studi Insubria Varese-Como (Italia);2;0;25/08/2024
2023;ERASMUS;0321-Periodismo y cobertura informativa;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Università Degli Studi Di Roma 'La Sapienza' (Italia);2;0;25/08/2024
2023;ERASMUS;0321-Periodismo y cobertura informativa;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Noruega;Oslomet-Oslo Metropolitan University (Noruega);0;0;25/08/2024
2023;ERASMUS;0321-Periodismo y cobertura informativa;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Portugal;Universidade Do Algarve (Portugal);2;0;25/08/2024
2023;ERASMUS;0321-Periodismo y cobertura informativa;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Portugal;Universidade Do Minho (Portugal);2;0;25/08/2024
2023;ERASMUS;0321-Periodismo y cobertura informativa;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Portugal;Universidade De Lisboa (Portugal);2;0;25/08/2024
2023;ERASMUS;0321-Periodismo y cobertura informativa;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Portugal;Universidade De Coimbra (Portugal);2;0;25/08/2024
2023;ERASMUS;0321-Periodismo y cobertura informativa;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Portugal;Universidade Da Beira Interior (Portugal);2;0;25/08/2024
2023;ERASMUS;0321-Periodismo y cobertura informativa;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Rumanía;Universitatea Babes-Bolyai Din Cluj-Napoca (Rumanía);2;0;25/08/2024
2023;ERASMUS;0321-Periodismo y cobertura informativa;Facultad de Filosofía y Letras;IN;No Informado;Portugal;Universidade Do Porto (Portugal);2;0;25/08/2024
2023;ERASMUS;0321-Periodismo y cobertura informativa;Facultad de Filosofía y Letras;OUT;ALEMÁN - B1 (Nivel intermedio);Alemania;Friedrich-Schiller-Universität Jena (Alemania);2;0;25/08/2024
2023;ERASMUS;0321-Periodismo y cobertura informativa;Facultad de Filosofía y Letras;OUT;FRANCÉS - B1 (Nivel intermedio);Bélgica;Université Libre De Bruxelles (Bélgica);2;2;25/08/2024
2023;ERASMUS;0321-Periodismo y cobertura informativa;Facultad de Filosofía y Letras;OUT;FRANCÉS - B1 (Nivel intermedio);Francia;Université Bordeaux Montaigne (Francia);1;0;25/08/2024
2023;ERASMUS;0321-Periodismo y cobertura informativa;Facultad de Filosofía y Letras;OUT;FRANCÉS - B1 (Nivel intermedio);Francia;Université De Picardie Jules Verne (Francia);2;1;25/08/2024
2023;ERASMUS;0321-Periodismo y cobertura informativa;Facultad de Filosofía y Letras;OUT;INGLÉS - B1 (Nivel intermedio);Alemania;Universität Zu Köln (Alemania);2;1;25/08/2024
2023;ERASMUS;0321-Periodismo y cobertura informativa;Facultad de Filosofía y Letras;OUT;INGLÉS - B1 (Nivel intermedio);Bélgica;Université De Liege (Bélgica);2;1;25/08/2024
2023;ERASMUS;0321-Periodismo y cobertura informativa;Facultad de Filosofía y Letras;OUT;INGLÉS - B1 (Nivel intermedio);Italia;Università Degli Studi Di Macerata (Italia);2;0;25/08/2024
2023;ERASMUS;0321-Periodismo y cobertura informativa;Facultad de Filosofía y Letras;OUT;INGLÉS - B1 (Nivel intermedio);Noruega;Oslomet-Oslo Metropolitan University (Noruega);0;0;25/08/2024
2023;ERASMUS;0321-Periodismo y cobertura informativa;Facultad de Filosofía y Letras;OUT;INGLÉS - B1 (Nivel intermedio);Portugal;Universidade De Coimbra (Portugal);2;3;25/08/2024
2023;ERASMUS;0321-Periodismo y cobertura informativa;Facultad de Filosofía y Letras;OUT;INGLÉS - B1 (Nivel intermedio);Portugal;Universidade Do Algarve (Portugal);2;3;25/08/2024
2023;ERASMUS;0321-Periodismo y cobertura informativa;Facultad de Filosofía y Letras;OUT;INGLÉS - B1 (Nivel intermedio);Portugal;Universidade Da Beira Interior (Portugal);2;0;25/08/2024
2023;ERASMUS;0321-Periodismo y cobertura informativa;Facultad de Filosofía y Letras;OUT;INGLÉS - B2 (Nivel avanzado);Alemania;Universität Regensburg (Alemania);2;0;25/08/2024
2023;ERASMUS;0321-Periodismo y cobertura informativa;Facultad de Filosofía y Letras;OUT;INGLÉS - B2 (Nivel avanzado);Italia;Università Degli Studi Insubria Varese-Como (Italia);2;0;25/08/2024
2023;ERASMUS;0321-Periodismo y cobertura informativa;Facultad de Filosofía y Letras;OUT;INGLÉS - B2 (Nivel avanzado);Portugal;Universidade Do Minho (Portugal);2;0;25/08/2024
2023;ERASMUS;0321-Periodismo y cobertura informativa;Facultad de Filosofía y Letras;OUT;INGLÉS - B2 (Nivel avanzado);Rumanía;Universitatea Babes-Bolyai Din Cluj-Napoca (Rumanía);2;1;25/08/2024
2023;ERASMUS;0321-Periodismo y cobertura informativa;Facultad de Filosofía y Letras;OUT;ITALIANO - B1 (Nivel intermedio);Italia;Università Degli Studi Di Roma 'La Sapienza' (Italia);2;2;25/08/2024
2023;ERASMUS;0321-Periodismo y cobertura informativa;Facultad de Filosofía y Letras;OUT;ITALIANO - B1 (Nivel intermedio);Italia;Università Degli Studi Di Verona (Italia);5;0;25/08/2024
2023;ERASMUS;0321-Periodismo y cobertura informativa;Facultad de Filosofía y Letras;OUT;ITALIANO - B1 (Nivel intermedio);Italia;Università Degli Studi Di Milano (Italia);3;0;25/08/2024
2023;ERASMUS;0321-Periodismo y cobertura informativa;Facultad de Filosofía y Letras;OUT;ITALIANO - B2 (Nivel avanzado);Italia;Università Degli Studi Di Milano (Italia);2;1;25/08/2024
2023;ERASMUS;0321-Periodismo y cobertura informativa;Facultad de Filosofía y Letras;OUT;No Informado;Portugal;Universidade De Lisboa (Portugal);2;1;25/08/2024
2023;ERASMUS;0321-Periodismo y cobertura informativa;Facultad de Filosofía y Letras;OUT;PORTUGUÉS - B2 (Nivel avanzado);Portugal;Universidade Do Porto (Portugal);2;0;25/08/2024
2023;ERASMUS;0321-0321-Periodismo y comunicación;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Noruega;Oslomet-Oslo Metropolitan University (Noruega);2;0;25/08/2024
2023;ERASMUS;0321-0321-Periodismo y comunicación;Facultad de Filosofía y Letras;OUT;INGLÉS - B1 (Nivel intermedio);Noruega;Oslomet-Oslo Metropolitan University (Noruega);2;2;25/08/2024
2023;ERASMUS;0322-Biblioteconomía, información, archivística;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Alemania;Hochschule Hannover University Of Applied Sciences And Arts (Alemania);1;0;25/08/2024
2023;ERASMUS;0322-Biblioteconomía, información, archivística;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Bélgica;Haute Ecole Bruxelles-Brabant (He2b) (Bélgica);2;0;25/08/2024
2023;ERASMUS;0322-Biblioteconomía, información, archivística;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Bulgaria;"Sofiiski Universitet ""Sveti Kliment Ohridski"" (Bulgaria)";2;0;25/08/2024
2023;ERASMUS;0322-Biblioteconomía, información, archivística;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Francia;Université De Bourgogne - Dijon (Francia);2;0;25/08/2024
2023;ERASMUS;0322-Biblioteconomía, información, archivística;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Francia;Université De Paris-Nanterre (Paris X) (Francia);2;0;25/08/2024
2023;ERASMUS;0322-Biblioteconomía, información, archivística;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Polonia;Uniwersytet Warszawski (Polonia);2;0;25/08/2024
2023;ERASMUS;0322-Biblioteconomía, información, archivística;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Portugal;Instituto Politécnico Do Porto (Portugal);2;0;25/08/2024
2023;ERASMUS;0322-Biblioteconomía, información, archivística;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Portugal;Universidade De Coimbra (Portugal);2;0;25/08/2024
2023;ERASMUS;0322-Biblioteconomía, información, archivística;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Portugal;Universidade Do Porto (Portugal);2;0;25/08/2024
2023;ERASMUS;0322-Biblioteconomía, información, archivística;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Portugal;Universidade De Évora (Portugal);2;0;25/08/2024
2023;ERASMUS;0322-Biblioteconomía, información, archivística;Facultad de Filosofía y Letras;OUT;FRANCÉS - B1 (Nivel intermedio);Bélgica;Haute Ecole Bruxelles-Brabant (He2b) (Bélgica);2;0;25/08/2024
2023;ERASMUS;0322-Biblioteconomía, información, archivística;Facultad de Filosofía y Letras;OUT;FRANCÉS - B1 (Nivel intermedio);Francia;Université De Paris-Nanterre (Paris X) (Francia);2;0;25/08/2024
2023;ERASMUS;0322-Biblioteconomía, información, archivística;Facultad de Filosofía y Letras;OUT;FRANCÉS - B2 (Nivel avanzado);Francia;Université De Bourgogne - Dijon (Francia);2;0;25/08/2024
2023;ERASMUS;0322-Biblioteconomía, información, archivística;Facultad de Filosofía y Letras;OUT;INGLÉS - B1 (Nivel intermedio);Alemania;Hochschule Hannover University Of Applied Sciences And Arts (Alemania);1;0;25/08/2024
2023;ERASMUS;0322-Biblioteconomía, información, archivística;Facultad de Filosofía y Letras;OUT;INGLÉS - B1 (Nivel intermedio);Bulgaria;"Sofiiski Universitet ""Sveti Kliment Ohridski"" (Bulgaria)";2;0;25/08/2024
2023;ERASMUS;0322-Biblioteconomía, información, archivística;Facultad de Filosofía y Letras;OUT;INGLÉS - B1 (Nivel intermedio);Portugal;Instituto Politécnico Do Porto (Portugal);2;0;25/08/2024
2023;ERASMUS;0322-Biblioteconomía, información, archivística;Facultad de Filosofía y Letras;OUT;INGLÉS - B1 (Nivel intermedio);Portugal;Universidade De Évora (Portugal);2;0;25/08/2024
2023;ERASMUS;0322-Biblioteconomía, información, archivística;Facultad de Filosofía y Letras;OUT;INGLÉS - B1 (Nivel intermedio);Portugal;Universidade De Coimbra (Portugal);2;0;25/08/2024
2023;ERASMUS;0322-Biblioteconomía, información, archivística;Facultad de Filosofía y Letras;OUT;INGLÉS - B2 (Nivel avanzado);Polonia;Uniwersytet Warszawski (Polonia);2;0;25/08/2024
2023;ERASMUS;0322-Biblioteconomía, información, archivística;Facultad de Filosofía y Letras;OUT;PORTUGUÉS - B2 (Nivel avanzado);Portugal;Universidade Do Porto (Portugal);2;1;25/08/2024
2023;ERASMUS;0400-0400-Administración de empresas y derecho, no definido;Facultad de Empresa y Gestión Pública;IN;ESPAÑOL - B1 (Nivel intermedio);Rumanía;Universitatea Ovidius Din Constanta (Rumanía);2;0;25/08/2024
2023;ERASMUS;0400-0400-Administración de empresas y derecho, no definido;Facultad de Empresa y Gestión Pública;IN;ESPAÑOL - B1 (Nivel intermedio);Turquía;University Of Yalova (Turquía);3;0;25/08/2024
2023;ERASMUS;0400-0400-Administración de empresas y derecho, no definido;Facultad de Empresa y Gestión Pública;OUT;INGLÉS - B1 (Nivel intermedio);Rumanía;Universitatea Ovidius Din Constanta (Rumanía);2;0;25/08/2024
2023;ERASMUS;0400-0400-Administración de empresas y derecho, no definido;Facultad de Empresa y Gestión Pública;OUT;INGLÉS - B1 (Nivel intermedio);Turquía;University Of Yalova (Turquía);3;0;25/08/2024
2023;ERASMUS;041-Administración de empresas;Escuela Universitaria Politécnica de la Almunia de Doña Godina;IN;ESPAÑOL - B1 (Nivel intermedio);Holanda;Avans Hogeschool, University Of Applied Sciences (Holanda);1;0;25/08/2024
2023;ERASMUS;041-Administración de empresas;Escuela Universitaria Politécnica de Teruel;IN;ESPAÑOL - B1 (Nivel intermedio);Hungría;Hungarian University Of Agriculture And Life Sciences (Mate) (Hungría);2;0;25/08/2024
2023;ERASMUS;041-Administración de empresas;Escuela Universitaria Politécnica de Teruel;OUT;INGLÉS - B2 (Nivel avanzado);Hungría;Hungarian University Of Agriculture And Life Sciences (Mate) (Hungría);2;0;25/08/2024
